"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Korea, Dem. People's Rep.","PRK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4061.1197561596","4251.53220082048","4500.15598967207","4745.29266764185","5041.95884455965","5440.68338390866","5705.41337992368","6174.90074372699","6751.76625959079","6957.10725787393","7658.74428957813","8201.29628092282","8872.3656798488","9863.07891409919","9837.61577783563","9059.00711449848","9412.55413328769","9834.92253552141","10003.3544084642","10454.7601158669","10816.951805302","10897.0840219598","11061.945286557","10991.6795212773","10743.643691008","11015.093122822","11460.7944819143","12195.4386205377","13122.4021364501","13987.9651374039","14572.2883800743","15243.9300420508","15421.9948914487","15088.4139631035","15193.0547380182","15788.983105782","16280.9371518353","16921.7219436809","17645.9058269451","18231.8397637454","18795.0311479834","19025.6956905388","19067.6554332118","18819.4437376393","19110.3208431632","19224.0346513314","19501.2330070103","19950.8440966199","19985.6983319711","19343.2800499088","19670.3610686333","19365.1816488681","18654.9575281944","18584.5540451703","18833.0518281692","19250.1065376852","19700.9100016775","20441.4858041084","21057.6174784232","21617.411624379","19802.2289134663","20807.5276813416","22125.9391947109","22377.6661237872",
"Paraguay","PRY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1499.15540416568","1564.31233649216","1576.81258237144","1610.59383943717","1637.13781155995","1695.68975232491","1687.87441097304","1798.96244873122","1837.10322261727","1879.99029595449","1940.18414448545","2001.93253739066","2085.81207907701","2184.71770634261","2309.7791970407","2407.52205401721","2525.48688540243","2746.85960844994","3001.5705191657","3273.61394921902","3562.60062595495","3785.55279804508","3631.1937896433","3424.25114633674","3423.80362238876","3479.86912321451","3551.65061999795","3715.66803542224","3827.58132464052","3982.3478462914","4036.32208981711","4068.29222448236","4031.8160028777","4125.55610477113","4239.49974012749","4421.91004621381","4388.79750166291","4473.74334996442","4381.16743904765","4233.11850733589","4056.23876960826","3954.70131976569","3897.78300059714","4015.50074922072","4129.77102450174","4171.24516963126","4326.10877723894","4515.39953278976","4761.87961160166","4701.61676029504","5163.47606911115","5315.39391236744","5207.02732375867","5561.54847943636","5774.58347856179","5861.40189546648","6025.09676890452","6226.6854198333","6338.51367820775","6229.22489536642","6095.39137530699","6259.73873939872","6199.60038231035","6415.42928466562",
"West Bank and Gaza","PSE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2137.37876632614","2189.26768299237","2118.83537732076","2323.21480958191","2589.21517499301","2732.88101414428","2436.00300874047","2153.45985568006","1836.96556482742","2041.59223117565","2426.41565630382","2632.24627423958","2540.26763083127","2569.98434108953","2685.98601828464","2840.01594969395","2927.08101953403","3128.10811061384","3237.91619995789","3309.63120243098","3227.84934482645","3272.15432360708","3483.09903532972","3462.97986107136","3417.79440837962","3378.4346209191","2922.46801084844","3051.48607007995","3099.9609010368","2859.91937318215",
"Pacific island small states","PSS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2623.40455117874","2732.14190810473","2825.85149567621","3083.14179879803","3126.26855644658","3077.62242475625","3039.87683665271","3077.82326912157","3078.98540144618","3271.88419209637","3075.06006624093","3099.09144283555","2931.21228461124","2834.29057023026","2923.33249501224","2809.90399583724","2901.68597719027","2788.44998550866","2773.22006931628","2855.75435031501","2918.48924341749","2868.72161414469","2974.93708071215","2994.46997062617","3099.16449065548","3200.91556117251","3259.73417766528","3174.3354578539","3171.37305993587","3260.36768884413","3159.1267669477","3147.38538988122","3169.83600213903","3191.28169749284","3276.86985374335","3315.62860796872","3353.1366691735","3327.10626486425","3359.63770791634","3303.58797584404","3389.22193686856","3480.96737224658","3477.47417623402","3550.02136041836","3638.55468977471","3735.49952275424","3835.1021482901","3946.25088350527","4013.34944142035","4020.69654913742","3565.22462095987","3415.926058182","3681.7613701716","3837.48576842123",
"Post-demographic dividend","PST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11470.7170771694","11833.8564175977","12344.4187427398","12812.8897856492","13475.017319932","14058.9416672077","14680.9542795146","15086.7996831653","15819.4257322196","16547.9211577037","16837.9601639441","17272.3090905512","18019.5473837272","18947.5233949866","18958.5662040924","18800.0480144738","19554.3526573681","20154.0331268986","20876.4108882766","21518.8885920393","21603.9937733425","21878.8105202047","21789.142781933","22350.4087661412","23300.7058425965","24044.5928175486","24676.417729314","25405.7957123834","26438.956037375","27275.4818448585","27835.4790661483","27915.1823651454","28249.1644666556","28392.3293091591","29116.2221639031","29742.6782455355","30444.1574263069","31323.2572912775","32055.617308714","33028.7075853905","34190.3112001365","34549.0434248625","34902.6510863925","35431.0728825697","36381.5505658011","37201.5034498488","38082.799716332","38823.9715069198","38728.6170306158","37224.4446871981","38130.8968652585","38660.6602384591","38983.6020504195","39399.3714766235","40009.8047734784","40717.0989510663","41261.9125091042","42118.2547123651","42913.4484995818","43546.4321112168","41596.7737665192","43896.7745457048","45048.779838362","45600.1057934204",
"French Polynesia","PYF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","21974.0152107482","23229.2358600626","21352.9993340197","23683.8232594376","22243.4721330775","21821.4452736152","23596.4900664532","21715.2071984394","22617.9213699894","25808.7367180525","23756.3819535032","24899.8603057759","24624.1617349795","26226.2026721876","26427.6444352","25739.5951664972","25591.4072160961","25212.3693678925","25144.7061937771","25161.4442717651","24279.3152757189","26906.2203150227","26602.8683290091","25024.6666435249","24966.7976369242","24464.1595366568","24845.855907901","24018.0956269869","23272.6919337257","22486.0595038428","22034.3278584121","21538.691456922","21166.0249013859","21191.940940433","21247.9869529184","21578.5998545808","21157.334901846","20999.7738324661","21117.5234423383","21006.6196681416","20766.3787050957","20658.3778163768","20763.088509009","20588.3465015459","19596.6834402413","19012.0533338782","18353.4024800203","18099.4799023749","18080.3079617607","18072.1137918905","18252.5142032094","18573.3849253968","19260.6195324755","19471.3901061808","19856.2590590838","18321.5279645771","18575.386202645","19262.6131998341","",
"Qatar","QAT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","74708.799946424","72868.2282414816","72624.6877982055","72891.7500421656","70516.7337136057","68635.699016316","68745.3159746548","59182.7176118279","60078.7591110873","59153.9352848076","54947.7190689656","52164.3885852594","45824.5602078861","42558.6220970091","42265.889478075","39376.6434492074","39691.9976645875","38204.6641483574","39012.3171481752","40007.542230465","39989.1725068618","38048.5505308194","41028.8040336558","39256.6718450154","38649.2982642064","38466.423086107","39076.8867625833","48836.8445595581","51473.1139683519","50850.8129637985","52157.7633475495","51565.0475548591","52606.1781648032","51987.0992909458","59634.733773585","58757.9926687326","61985.6992317129","60261.4317478575","60478.9035175353","60730.1247769397","68253.0658889652","73493.2689544236","72870.3737957496","72012.5495510667","69723.7273748036","66984.9102002396","64233.2622149736","60551.0200448825","60080.696551117","59621.3816442612","58476.1994319533","61022.5028952733","63428.3640948178","",
"Romania","ROU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5017.16138985637","4407.15276527475","4057.25835086292","4124.89765987308","4293.32333202613","4570.18513127019","4762.47670096","4544.60623011588","4461.58427396125","4451.76207142467","4567.23967694458","4873.09281367075","5246.17043689576","5407.85551291129","6005.91637665238","6325.22128791304","6873.66072276808","7480.58078560976","8314.23233540343","7921.22001948902","7657.54237921983","8042.90341965965","8234.30460170069","8287.24965704914","8661.12203485529","8976.9544892648","9286.59615127044","10106.0176071988","10778.4483512826","11252.8856152959","10898.9214214222","11607.4025957948","12131.7362531908","12386.4614421177",
"Russian Federation","RUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8105.89501953125","7849.51904296875","7432.021484375","6345.912109375","5798.91455078125","5071.74267578125","4862.646484375","4686.86279296875","4760.33935546875","4515.50927734375","4819.38037109375","5323.66650390625","5618.95556640625","5910.171875","6370.45361328125","6856.67822265625","7323.38525390625","7949.89697265625","8640.40625","9093.7001953125","8381.8681640625","8755.1201171875","9120.8203125","9464.0107421875","9601.537109375","9493.8125","9277.7138671875","9269.3193359375","9418.9140625","9674.787109375","9882.0244140625","9632.3251953125","10206.9453125","10030.0390625","10420.5712890625",
"Rwanda","RWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","341.788413650865","318.45805068188","345.980997286525","305.239937178757","261.270279424692","272.488022532766","283.510314250653","294.113540418246","305.068671144475","328.262223007903","337.381137686238","331.329820725526","322.547985715103","323.932221262569","318.996563045926","303.306736570242","352.136953925767","349.018857243496","370.221620330574","401.726098913865","423.244269328841","430.308674638489","421.753475925213","431.223551770446","399.482547554352","403.09311101028","410.033201950569","395.448723835238","400.275965595606","389.597067008256","371.003570407888","353.668320021103","366.050600109577","325.835509367926","190.330747804736","304.701524477768","290.918245980232","290.116058895238","305.924059304325","315.453436257324","337.6274440287","361.198504301408","401.602905330255","401.073544068691","419.971375670188","447.424676320357","475.857695752469","498.568768982404","539.55101160381","558.324271513843","583.85359435356","614.353691688382","651.22535507744","665.927846925102","690.385844477624","733.813379277367","758.860236057421","769.286201879047","814.719960383902","870.624098750541","821.329261379564","889.167990929154","939.728149535271","994.225755125072",
"South Asia","SAS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","329.809808991907","335.712788833462","339.043210236072","348.619469263233","366.863105985396","356.484603306687","352.826213333311","366.017164000714","374.174565221455","386.74179524084","400.327616719509","394.196730104477","378.895839925886","384.564190521839","385.035488074262","402.141504477033","403.350154191086","418.784960366654","434.399475725227","413.765866683328","430.54606798096","447.792344013521","454.353567227351","473.22708358514","481.735723837231","496.241572300512","508.238514185036","517.908885225886","548.575331284868","565.081598436931","582.446556506468","581.891652602982","602.30182871854","614.316279192483","636.586812343321","665.751139230497","695.906539234344","707.141169693535","730.852086937498","770.369099986783","786.618124524234","805.243496766092","819.351896566505","862.059771492602","911.019456798286","964.114061221992","1021.24613455648","1077.93508261881","1097.43058679754","1156.70048704808","1223.85303450255","1267.33195267052","1316.92177978441","1377.52660754336","1453.10588553898","1539.5941449215","1639.43934871163","1725.06322658121","1812.81081426728","1862.63401440969","1757.51252254822","1892.05969408879","1993.21703890837","2098.84596464212",
"Saudi Arabia","SAU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","8863.33740423984","9592.51212112443","10369.048726479","10872.9081874577","11399.3233805928","12310.9666923837","12817.8941063674","13420.826530313","13872.5408280337","14105.4664571294","20602.5962188934","23701.1982994734","27716.5345630474","32646.1569521396","35942.4476366843","31017.212306285","34691.0377547116","35303.1095033077","31806.2182399553","33864.0044524373","34055.6622691119","33070.5874427756","24991.2023804889","20006.5697596456","18199.5663703386","15678.4716607132","17538.8286400639","15670.7306813973","16973.4460804592","16184.6166792624","17884.6649290355","19766.6003700225","19808.9350762612","18920.10001385","18486.0741332054","18013.9809781929","17992.407248227","17709.1857536753","17746.1076335333","16641.6964614609","17139.192992248","16518.8189382549","15671.733789485","17036.382305887","17995.0493640486","18425.0795184924","18203.7417820185","17825.6412984903","18223.6736037842","17192.6816215925","17489.2292685608","18936.1559554015","19526.1095223715","19600.7238416633","19940.4831412099","20442.3625620084","20412.2317972204","20130.2155980747","20284.795680432","20044.268607689","19235.2422681203","20237.7131446296","21478.8165337121","21006.1511726629",
"Sudan","SDN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","856.422546386719","834.89453125","869.464416503906","822.624328613281","791.009216308594","820.899963378906","770.958740234375","762.153503417969","757.092834472656","747.844970703125","771.627380371094","767.072326660156","706.770568847656","689.469848632813","742.035461425781","826.951904296875","929.207153320313","950.167602539063","859.848815917969","785.596557617188","767.000854492188","792.426635742188","808.755676269531","800.228698730469","743.121398925781","683.355834960938","706.270812988281","793.312316894531","786.168640136719","851.108581542969","791.589294433594","835.550903320313","876.652465820313","901.717102050781","889.03759765625","917.762451171875","948.710266113281","1094.54992675781","1116.26525878906","1123.28955078125","1160.33764648438","1201.35119628906","1239.50402832031","1282.81799316406","1312.67370605469","1347.44567871094","1392.07580566406","1425.59375","1434.08386230469","1351.802734375","1362.701171875","1449.43676757813","1352.86926269531","1347.4755859375","1371.69604492188","1355.12609863281","1359.1748046875","1324.982421875","1248.95727539063","1186.90600585938","1112.7216796875","1062.83142089844","1025.3212890625","878.65673828125",
"Senegal","SEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1174.81917469509","1176.24129577291","1141.93096163899","1130.91436937181","1142.09627790547","1124.69452337132","1123.92937983168","1078.04094723199","1112.52301942885","1009.40535019574","1063.99669135923","1031.59240682284","1065.50496592912","976.799108960202","988.947023173711","1034.71339225065","1098.02545712752","1042.98069073439","978.708555995727","1022.5335751343","1037.32389818556","1063.43652149714","1118.7300227926","1027.59053600251","1039.41714818873","1045.90769019839","1048.0462196996","1081.54684409275","1041.98291328409","1052.58293195831","1015.03710671872","1012.70274091376","997.73664556502","983.912589343677","957.688033040387","984.824079893854","980.77452159288","987.407914045813","1021.94189643397","1061.28315685303","1076.89230450131","1096.89542159808","1071.45845067116","1103.90288694304","1126.63551243614","1145.70763618967","1142.29495622983","1144.06782288587","1155.55093097323","1155.992058669","1163.22758829564","1147.09296053751","1160.91753870308","1157.11512984575","1196.16430771783","1238.12639978389","1281.54612063228","1339.56800118014","1384.64207468007","1409.97082080725","1391.04695489477","1443.38454297141","1460.49490330396","1476.4451720207",
"Singapore","SGP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3611.95365142064","3777.39463491526","3951.76046995379","4239.9926615122","4004.45879353131","4214.50928654512","4529.52603020969","4984.78417700352","5562.32007695611","6237.25093664419","6997.19902931212","7722.8645117911","8590.60864812538","9325.56611338064","9732.7270627095","9974.22091805681","10572.5669041736","11141.5797970038","11863.6939677002","12834.1600895857","13953.890170834","14737.3005854209","15106.2507664821","16186.9145138401","17280.3703822303","17149.31550146","17396.0281363675","18986.7527003627","20595.9751389187","22031.8971300219","23272.7000932159","24132.7153290621","24973.4311358112","27139.9524278985","29220.2727915476","30379.8991144598","31349.3171805131","32835.2518506082","31043.108180076","32557.0469904063","34890.0811365168","33597.8690808226","34598.8267483781","36709.7965038255","39856.6356222613","41798.4880834671","44159.4101820552","46178.8139470199","44601.5799302699","43331.8746638962","48752.0515441859","50713.5326393594","51679.352717333","53298.9728558286","54681.9336458253","55645.6068614606","56899.485124515","59414.6549459103","61216.1250918658","61333.6563161696","59144.3539186758","67638.6459886659","67948.8928271514","65422.4603166668",
"Solomon Islands","SLB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","2253.86662217495","2138.68751815755","2032.19788406098","2040.36925533758","1975.42731752579","1849.72134992672","1785.63419093553","1875.08808892935","1840.69068769143","1861.66068043207","1846.20854819701","1899.66377458673","2078.89386762387","2099.95157839402","2205.16070705895","2358.50090855649","2328.93448055226","2243.82488145149","2211.02032268861","2142.10747223183","1790.37374903463","1608.94123104855","1527.93025970643","1590.70567135502","1674.55116518248","1757.88964213206","1790.0335649307","1814.04960295072","1884.48600757669","1895.00980410625","2030.66047615108","2129.03211193063","2127.58004418029","2182.87688859711","2153.33551212503","2134.80541826155","2197.98817788824","2210.91151030765","2217.81727876586","2203.96286598146","2079.54030646397","2082.66777880845","2084.34705555229","2099.02954839964",
"Sierra Leone","SLE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","497.418490672238","497.81724309562","511.283234389312","510.580964100253","534.595158170895","562.093519428315","560.713250384621","550.072508376245","550.26928919092","585.669647591883","623.87259064632","633.226623421913","626.919495084307","628.932887046657","638.678103837161","637.211817206721","622.74476273658","611.382323554982","613.906821655176","628.991130873204","646.248519099427","651.400378303697","668.527237343358","640.492909239748","652.071606091938","603.7439330572","596.335864492248","622.459479217378","562.939356938497","553.013167803125","549.574805432391","555.719368978289","458.075705909774","465.007500867029","453.916427558882","416.716134846028","421.759705381561","391.776520061736","394.742004433652","384.752685171399","400.598934284692","354.089391288994","423.340981615189","445.230359394452","458.446874049514","465.778404690118","475.157147312293","501.881016671066","515.983575153055","518.167904422153","537.378976443652","554.538642938214","622.256768199373","734.354168837521","748.928417330152","581.293411814954","603.408938039901","611.083994807401","617.529519430669","634.985615716206","608.338120204502","619.269223322176","626.902043510272","634.737189557464",
"El Salvador","SLV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","2653.55090502645","2767.89897491576","2841.6765233423","2858.13149375073","2884.28052542377","2897.82494149962","2937.45799233907","3043.21254110226","3115.26903046044","3204.56178620265","3223.2486926595","3312.75229794155","3462.72678183808","3571.67176494765","3355.57259009871","2776.58408019136","2594.61456999441","2404.12398966642","2394.39286996731","2379.41249213777","2347.62033150409","2307.69478821384","2320.56662365867","2316.94513468052","2294.72928553379","2362.44430100025","2356.51743820198","2480.59431455075","2588.19881726462","2680.10512373688","2780.04897679714","2778.94571787731","2843.82883068293","2898.2005060888","2941.48305151508","2957.37186689019","2968.63154164567","3003.69833628238","3042.83465041755","3065.41878796182","3146.470376842","3284.77212894051","3340.09541238268","3398.5774694537","3314.29850047727","3373.04381097889","3487.03118820574","3573.78589982424","3637.42273060241","3686.09556191783","3761.51368000275","3845.02249284043","3921.31586279722","4009.71655712472","4104.91789162688","3773.39367367062","4208.2718463661","4310.91079863158","4442.24965962778",
"San Marino","SMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48795.3486312051","51629.371299657","55433.6490985411","55756.9622866732","57764.6594684121","56630.7159372401","57524.1630552767","59123.7885954779","59705.9226374218","61059.4768860734","64511.0742209901","63502.1267518131","56289.8568729217","52284.5443800116","46628.6847002287","42510.5754754349","41983.4294674164","41558.6988188836","42281.8112549264","42935.4173355122","42765.6998158484","43277.5014149123","44143.0456414726","41415.6669633221","45269.4740489481","","",
"Somalia","SOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","421.190569336859","397.086905175401","414.33343687308","415.076343624628","379.745730667078","347.992633507809","369.911407578454","381.85258578268","379.609170142826","363.599780651781","370.477593968421","368.746293319796","412.826002181875","353.282737044701","347.013174862315","388.362349789377","371.907072830549","411.66229394115","405.61772154193","340.421803748107","318.095672695336","335.589078819689","343.897510088889","294.645238081936","293.446443366945","308.730089514101","289.950865473493","308.077566600736","318.48985635548","336.494967317938","346.109887320172","370.42076391199","355.038812933473","358.467250322168","280.143320624077","281.178149518219","293.169363580736","286.587104502423","293.234211023032","302.397535330196","311.383918769025","320.681467327335","332.667832210846","345.312606513395","356.738598146246","369.329502869138","381.701005970293","395.051334416433","409.462715564918","426.252828746848","443.571311371421","465.897882178206","488.156621194076","459.704074340481","477.339569475404","507.482915467098","520.069997904869","547.622659113008","543.977580741326","543.612617001802","511.879808826483","512.448925990392","509.075021001872","509.079989552448",
"Serbia","SRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.24634834135","2958.40012566404","3180.51332310152","3299.25947849267","2999.1686181672","3193.25900294056","3418.78954035622","3640.27502690207","3808.09410250362","4161.59520343493","4404.95987537627","4648.19702000642","4967.61971551375","5270.95832317372","5147.56897325867","5206.08676066596","5354.20042915943","5343.57882527263","5524.96786533256","5462.73477497385","5588.9794435877","5805.89806200667","5959.52130391171","6261.52570046486","6567.90805482597","6552.08439071824","7125.21858226991","7493.16180160028","7736.46385211174",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1138.8944467348","1124.11814844956","1162.84498027851","1205.56277587762","1234.20676597698","1259.42654286145","1252.60489667292","1211.60841175741","1217.46314717913","1292.87777069829","1357.82795391613","1424.6783358281","1428.47065578633","1450.39458622002","1517.42573736362","1471.38882650156","1504.56847405916","1504.0089079999","1458.61902646756","1471.63103305408","1483.77043188351","1429.53079605982","1370.76898929066","1297.82304815868","1290.71538310799","1279.89275675593","1267.52945126695","1267.87412351612","1287.64939974096","1281.30352934311","1275.58075306156","1246.03348854282","1208.65539999182","1166.68329833319","1148.04162149002","1155.5150754249","1182.9114805799","1199.6181573823","1198.50304162545","1193.67343654063","1203.28775341687","1221.23831612487","1264.62211631306","1281.39941882408","1329.94768510031","1372.39681819667","1416.43984271906","1463.01346974292","1497.22869494946","1502.96299280178","1549.79457648388","1574.32276637219","1581.80506237737","1617.52594175074","1650.67679527017","1653.00584689775","1629.03721398284","1625.92322746926","1627.06371933062","1626.88490231094","1553.82834054124","1579.19092318988","1596.28099809112","1602.80846970069",
"South Sudan","SSD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2287.56504908164","2297.36295133232","2302.52029431863","2082.35996433619","1074.654868133","1171.48237870724","1199.42104478047","1071.77776475545","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1139.24086434537","1124.42088378618","1163.17158630705","1205.92485683337","1234.58358948305","1259.77215630437","1253.02648171728","1212.02562055603","1217.91400841924","1293.29038381265","1358.26949093406","1425.20466825494","1429.02763438128","1451.00509862469","1518.00814406501","1471.98667533321","1505.28486470987","1504.63267862683","1459.43361584298","1472.59136352674","1484.63131600613","1430.33030993918","1371.53187469214","1298.57035766555","1291.48215455341","1280.73581604277","1268.35679247234","1268.71843278685","1288.52028490789","1282.2572595082","1276.59132952538","1247.05117342791","1209.73484909371","1167.82628114277","1149.12254803586","1156.57031906747","1184.05138650512","1200.87964949895","1199.76378162744","1194.92538287847","1204.56301713878","1222.44561377175","1265.80340384445","1282.47135710735","1330.95092542185","1373.46945843857","1417.58836261727","1464.23813089245","1498.37496637659","1504.04553213811","1550.89285536517","1575.50917442522","1582.99784263045","1618.69683555758","1651.86309893244","1654.27280706483","1630.4382992226","1627.39126544127","1628.56962983334","1628.43906622736","1555.15346864771","1580.48722110119","1597.72529646842","1604.26596825032",
"Small states","SST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","5085.6883863191","4939.20695619116","5482.66785174202","5870.76500717964","6130.63635415457","6644.00254628292","6573.2505386653","6256.57585186153","6173.48119872275","6156.5949229903","6356.65505070595","6365.01291434714","6460.76590634384","6662.78909306674","6824.38711034455","6951.97433310731","7050.1020337934","6965.59013610068","6891.10444711524","6988.40709358159","7121.97975131231","7360.24585688","7551.26464028912","7756.74944087419","7978.41653961905","8106.41266127075","8460.36938357543","8578.2857173249","8731.96802051429","8954.42689365029","9228.69259521068","9506.45335193232","9916.24533478378","10309.4568129382","10342.6632300383","9867.95186116531","9993.07118975029","10182.4829235041","10256.5703398248","10288.6055151636","10401.117327805","10568.2406997506","10783.5266918773","11103.8395156948","11376.3249875656","11644.2935712562","10805.8798921572","11452.192813703","12203.9810091802","12626.8186696525",
"Sao Tome and Principe","STP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","985.637784469702","1017.08003888156","1019.67314446666","1015.34747727801","1051.1729808673","1083.91351337382","1076.15369076555","1295.49472717341","1299.07720035619","1473.87992977106","1425.05168298619","1252.81335271267","1269.02558140486","1199.43577684847","1107.18254626953","1186.19759849533","1092.83489059354","1035.68330295415","1029.60360514888","1035.37510117534","988.690821411186","978.283097831591","965.028283487747","956.356324470119","958.815568215845","960.273277576886","957.870360503454","951.643562006941","960.543753726171","970.546650797338","961.968733399977","974.202948906735","982.860086153493","1037.21261375161","1047.11107880631","1088.87159390482","1156.4787137018","1169.51683222418","1212.66886050699","1223.71345963847","1214.10630000585","1212.38187637471","1222.56440637853","1259.73243333738","1296.51159836976","1292.73305546523","1336.3470088619","1368.54514984246","1406.1033821349","1412.66966046381","1422.94882843561","1420.95029628755","1395.15752802692","1361.73245026469",
"Suriname","SUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3874.34383942388","3920.47887278127","3927.53392882829","3994.49425446516","4103.92651726888","4442.05777987331","5118.40960437321","5546.07851099173","5768.67679731317","5829.02932921061","5792.60055790904","5832.62598472724","5717.37354526569","5631.43179789522","5679.92578273583","5874.43195061007","6439.10004220396","7158.80790566324","7709.72333754474","7755.31805178406","7115.27449284095","7605.31372024613","7258.29481450218","6936.22792329527","6747.38869793423","6801.38474698073","6764.92034436576","6273.62485465096","6674.30579932381","6848.67911538442","6470.82999734234","6594.02107003188","6564.53295277711","6083.32452939451","6228.61969228974","6114.76736520243","6045.89409040243","6262.76659949137","6283.84926018859","6081.17885727354","6098.18607704988","6244.84860724153","6312.56816447397","6602.18288741065","7068.07610923191","7305.32726713114","7642.65101493012","7943.17894604159","8179.46315547805","8331.57884081956","8664.45727035674","9070.51556472402","9214.99181747904","9387.14960649868","9316.39198498832","8907.83725830091","8383.23003948867","8426.03049835243","8751.28397676744","8756.33028870617","7275.51159620534","7029.77161791138","7141.96043605714","7229.40964685994",
"Slovak Republic","SVK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8360.77570970534","7136.76160956771","6654.90412722313","6755.5989457269","7146.60268298447","7542.11102831392","8024.38753090397","8484.2207773607","8818.21082633927","8799.88587594508","8914.59898415289","9221.521860824","9640.86530132502","10177.7214189548","10717.1731711207","11425.9001472696","12395.7521809663","13734.4555495321","14487.7065317766","13679.0844080915","14584.2606782101","14954.577975505","15126.0352987762","15205.3955780546","15600.3671671802","16390.8821748507","16687.9844571492","17151.652477668","17818.2341072167","18240.9937197683","17618.5013397047","18498.3602667545","18898.0428440638","19217.4739848985",
"Slovenia","SVN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13612.8483614472","12393.4255015873","11733.4865230644","12095.9090367003","12755.0651899695","13276.0730865709","13709.8774257127","14421.5753234248","14927.0344967417","15711.81638306","16240.6568860495","16736.6666048821","17301.9338072883","17803.3779818988","18567.5622059245","19239.3999078218","20280.1519045957","21574.7534360106","22296.7049968231","20428.1698595221","20612.5895305308","20746.988405299","20157.0052544663","19922.474290455","20453.8333877187","20890.1664304173","21541.176421949","22563.7589398118","23483.529124564","24142.0895708359","22963.9334110233","24786.7912075572","25349.7585533515","25643.352291199",
